Wave Data provided @ 10:50hrs on 27-06-2015
Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction
Emu Park,96,1435111200,2015-06-24T12:00:00,-23.3051700000,151.0710200000,0.9222000000000000,1.3800000000000000,5.0000000000000000,3.9220000000000000,20.8500000000000000,100.754967265572
Emu Park,96,1435113000,2015-06-24T12:30:00,-23.3051600000,151.0710500000,0.9187000000000000,1.6300000000000000,5.5600000000000000,3.9220000000000000,20.9000000000000000,89.5549660677618
Emu Park,96,1435114800,2015-06-24T13:00:00,-23.3051100000,151.0710700000,0.8823000000000000,1.3200000000000000,6.2500000000000000,3.9600000000000000,20.9000000000000000,83.8549648300251
Emu Park,96,1435116600,2015-06-24T13:30:00,-23.3051200000,151.0710700000,0.8755000000000000,1.6100000000000000,6.2500000000000000,3.8830000000000000,20.9000000000000000,83.8549636721424
Emu Park,96,1435118400,2015-06-24T14:00:00,-23.3050900000,151.0710900000,0.8442000000000000,1.1900000000000000,7.1400000000000000,3.9220000000000000,20.9000000000000000,71.2549624743326
Emu Park,96,1435120200,2015-06-24T14:30:00,-23.3050800000,151.0710900000,0.8555000000000000,1.5500000000000000,4.7600000000000000,3.8100000000000000,20.9000000000000000,100.754961236596
Emu Park,96,1435122000,2015-06-24T15:00:00,-23.3050100000,151.0711700000,0.8728000000000000,1.5000000000000000,5.0000000000000000,4.0000000000000000,20.9000000000000000,88.1549600787132
Emu Park,96,1435123800,2015-06-24T15:30:00,-23.3050000000,151.0711500000,0.9087000000000000,1.9900000000000000,5.2600000000000000,3.9220000000000000,20.9000000000000000,76.8549588809035
Emu Park,96,1435125600,2015-06-24T16:00:00,-23.3049400000,151.0712400000,0.8803000000000000,1.4800000000000000,4.7600000000000000,4.0000000000000000,20.8500000000000000,90.9549576431668
Emu Park,96,1435127400,2015-06-24T16:30:00,-23.3049300000,151.0712800000,0.8436000000000000,1.3200000000000000,7.1400000000000000,4.0400000000000000,20.9000000000000000,69.854956485284
Emu Park,96,1435129200,2015-06-24T17:00:00,-23.3049200000,151.0713900000,0.8557000000000000,1.5000000000000000,4.7600000000000000,3.9600000000000000,20.8500000000000000,82.4549552874743
Emu Park,96,1435131000,2015-06-24T17:30:00,-23.3048900000,151.0714500000,0.8371000000000000,1.5100000000000000,4.5500000000000000,4.0400000000000000,20.8500000000000000,85.2549540497376
Emu Park,96,1435132800,2015-06-24T18:00:00,-23.3049100000,151.0716200000,0.8041000000000000,1.3400000000000000,7.6900000000000000,3.9600000000000000,20.8500000000000000,62.7549528918549
Emu Park,96,1435134600,2015-06-24T18:30:00,-23.3049800000,151.0718200000,0.8055000000000000,1.3800000000000000,7.6900000000000000,4.1670000000000000,20.8500000000000000,67.0549516940452
Emu Park,96,1435136400,2015-06-24T19:00:00,-23.3050200000,151.0718400000,0.7842000000000000,1.5500000000000000,7.6900000000000000,4.1670000000000000,20.8500000000000000,62.7549504563085
Emu Park,96,1435138200,2015-06-24T19:30:00,-23.3050700000,151.0718800000,0.7879000000000000,1.3900000000000000,7.1400000000000000,4.1670000000000000,20.8500000000000000,72.6549492984257
Emu Park,96,1435140000,2015-06-24T20:00:00,-23.3052000000,151.0720800000,0.7427000000000000,1.2400000000000000,7.6900000000000000,4.2550000000000000,20.8500000000000000,68.454948100616
Emu Park,96,1435141800,2015-06-24T20:30:00,-23.3051000000,151.0719300000,0.7246000000000000,1.2100000000000000,7.6900000000000000,4.2110000000000000,20.8500000000000000,69.8549468628793
Emu Park,96,1435143600,2015-06-24T21:00:00,-23.3050500000,151.0718400000,0.7337000000000000,1.2500000000000000,7.1400000000000000,4.3010000000000000,20.9000000000000000,69.8549457049966
Emu Park,96,1435145400,2015-06-24T21:30:00,-23.3050700000,151.0718000000,0.7101000000000000,1.1100000000000000,7.6900000000000000,4.3960000000000000,20.8500000000000000,76.8549445071869
Emu Park,96,1435147200,2015-06-24T22:00:00,-23.3051200000,151.0716200000,0.7370000000000000,1.2900000000000000,7.1400000000000000,4.2550000000000000,20.8500000000000000,75.4549432694501
Emu Park,96,1435149000,2015-06-24T22:30:00,-23.3051600000,151.0713500000,0.6599000000000000,1.2700000000000000,7.1400000000000000,4.3960000000000000,20.8500000000000000,71.2549421115674
Emu Park,96,1435150800,2015-06-24T23:00:00,-23.3052300000,151.0711300000,0.6930000000000000,1.1300000000000000,7.6900000000000000,4.3010000000000000,20.8500000000000000,68.4549409137577
Emu Park,96,1435152600,2015-06-24T23:30:00,-23.3052700000,151.0710900000,0.6650000000000000,1.4000000000000000,6.6700000000000000,4.4440000000000000,20.8500000000000000,75.454939676021
Emu Park,96,1435154400,2015-06-25T00:00:00,-23.3052400000,151.0710900000,0.6931000000000000,1.1900000000000000,6.2500000000000000,4.3480000000000000,20.8500000000000000,72.6549385181383
Emu Park,96,1435156200,2015-06-25T00:30:00,-23.3052300000,151.0710500000,0.7106000000000000,1.2400000000000000,7.6900000000000000,4.3480000000000000,20.8500000000000000,74.0549373203285
Emu Park,96,1435158000,2015-06-25T01:00:00,-23.3052200000,151.0710700000,0.7191000000000000,1.1800000000000000,7.1400000000000000,4.2550000000000000,20.8500000000000000,71.2549360825918
Emu Park,96,1435159800,2015-06-25T01:30:00,-23.3052100000,151.0710700000,0.6860000000000000,1.4500000000000000,6.6700000000000000,4.4440000000000000,20.8500000000000000,78.2549349247091
Emu Park,96,1435161600,2015-06-25T02:00:00,-23.3052100000,151.0710900000,0.6890000000000000,1.0500000000000000,7.1400000000000000,4.2550000000000000,20.8500000000000000,72.6549337268994
Emu Park,96,1435163400,2015-06-25T02:30:00,-23.3052000000,151.0710900000,0.7406000000000000,1.0600000000000000,7.6900000000000000,4.0000000000000000,20.8500000000000000,71.2549324891627
Emu Park,96,1435165200,2015-06-25T03:00:00,-23.3051300000,151.0711300000,0.6990000000000000,1.2800000000000000,7.6900000000000000,4.2550000000000000,20.8500000000000000,69.8549313312799
Emu Park,96,1435167000,2015-06-25T03:30:00,-23.3050900000,151.0712000000,0.7040000000000000,1.2500000000000000,7.6900000000000000,4.3960000000000000,20.8000000000000000,71.2549301334702
Emu Park,96,1435168800,2015-06-25T04:00:00,-23.3050300000,151.0712800000,0.6702000000000000,1.3900000000000000,6.6700000000000000,4.3480000000000000,20.8000000000000000,74.0549288957335
Emu Park,96,1435170600,2015-06-25T04:30:00,-23.3049800000,151.0713900000,0.6554000000000000,1.0000000000000000,6.6700000000000000,4.3010000000000000,20.7500000000000000,74.0549277378508
Emu Park,96,1435172400,2015-06-25T05:00:00,-23.3049300000,151.0717300000,0.6571000000000000,1.2100000000000000,6.6700000000000000,4.1670000000000000,20.8000000000000000,72.6549265400411
Emu Park,96,1435174200,2015-06-25T05:30:00,-23.3050800000,151.0719500000,0.6419000000000000,1.0200000000000000,7.6900000000000000,4.2110000000000000,20.8000000000000000,68.4549253023044
Emu Park,96,1435176000,2015-06-25T06:00:00,-23.3051700000,151.0719700000,0.6343000000000000,1.1100000000000000,7.1400000000000000,3.9600000000000000,20.8000000000000000,67.0549241444216
Emu Park,96,1435177800,2015-06-25T06:30:00,-23.3052000000,151.0719900000,0.6220000000000000,0.9800000000000000,7.1400000000000000,4.1670000000000000,20.8000000000000000,72.6549229466119
Emu Park,96,1435179600,2015-06-25T07:00:00,-23.3052400000,151.0719900000,0.6241000000000000,1.0600000000000000,6.6700000000000000,4.2110000000000000,20.8000000000000000,75.4549217088752
Emu Park,96,1435181400,2015-06-25T07:30:00,-23.3052600000,151.0720100000,0.6165000000000000,0.9600000000000000,6.6700000000000000,4.1240000000000000,20.8000000000000000,75.4549205509925
Emu Park,96,1435183200,2015-06-25T08:00:00,-23.3052700000,151.0719900000,0.5962000000000000,1.0800000000000000,7.1400000000000000,4.1670000000000000,20.8000000000000000,72.6549193531827
Emu Park,96,1435185000,2015-06-25T08:30:00,-23.3052700000,151.0720300000,0.5953000000000000,1.1500000000000000,8.3300000000000000,4.0820000000000000,20.8000000000000000,76.854918115446
Emu Park,96,1435186800,2015-06-25T09:00:00,-23.3052500000,151.0720100000,0.6370000000000000,1.2000000000000000,7.6900000000000000,3.8100000000000000,20.8000000000000000,79.6549169575633
Emu Park,96,1435188600,2015-06-25T09:30:00,-23.3052400000,151.0720100000,0.6023000000000000,1.1700000000000000,8.3300000000000000,3.9600000000000000,20.8500000000000000,72.6549157597536
Emu Park,96,1435190400,2015-06-25T10:00:00,-23.3052600000,151.0719900000,0.6278000000000000,1.0300000000000000,7.1400000000000000,3.7740000000000000,20.8500000000000000,71.2549145220169
Emu Park,96,1435192200,2015-06-25T10:30:00,-23.3052800000,151.0719300000,0.5818000000000000,0.8900000000000000,7.6900000000000000,3.8830000000000000,20.8500000000000000,78.2549133641342
Emu Park,96,1435194000,2015-06-25T11:00:00,-23.3052300000,151.0716200000,0.5655000000000000,0.9900000000000000,7.6900000000000000,3.9600000000000000,20.9000000000000000,83.8549121663244
Emu Park,96,1435195800,2015-06-25T11:30:00,-23.3054700000,151.0711700000,0.5487000000000000,1.1200000000000000,7.1400000000000000,4.0400000000000000,20.9500000000000000,83.8549109285877
Emu Park,96,1435197600,2015-06-25T12:00:00,-23.3053600000,151.0710900000,0.5430000000000000,0.8900000000000000,7.6900000000000000,3.9220000000000000,21.0000000000000000,79.654909770705
Emu Park,96,1435199400,2015-06-25T12:30:00,-23.3053500000,151.0710700000,0.5593000000000000,0.9200000000000000,7.6900000000000000,4.0820000000000000,21.1500000000000000,83.8549085728953
Emu Park,96,1435201200,2015-06-25T13:00:00,-23.3053200000,151.0710700000,0.5464000000000000,0.9800000000000000,7.6900000000000000,4.3480000000000000,21.2500000000000000,85.2549073351586
Emu Park,96,1435203000,2015-06-25T13:30:00,-23.3052700000,151.0710900000,0.5535000000000000,0.8500000000000000,7.6900000000000000,4.3010000000000000,21.4500000000000000,82.4549061772758
Emu Park,96,1435204800,2015-06-25T14:00:00,-23.3052400000,151.0710500000,0.5720000000000000,1.0400000000000000,7.1400000000000000,4.3960000000000000,21.6000000000000000,81.0549049794661
Emu Park,96,1435206600,2015-06-25T14:30:00,-23.3052300000,151.0710200000,0.5472000000000000,0.8700000000000000,7.6900000000000000,4.4440000000000000,21.6500000000000000,78.2549037417294
Emu Park,96,1435208400,2015-06-25T15:00:00,-23.3052300000,151.0710200000,0.5606000000000000,0.9300000000000000,7.1400000000000000,4.4940000000000000,21.2500000000000000,79.6549025838467
Emu Park,96,1435210200,2015-06-25T15:30:00,-23.3052000000,151.0710200000,0.5244000000000000,0.8500000000000000,7.1400000000000000,4.4940000000000000,21.4500000000000000,78.254901386037
Emu Park,96,1435212000,2015-06-25T16:00:00,-23.3052100000,151.0710000000,0.5320000000000000,0.8400000000000000,7.1400000000000000,4.5980000000000000,21.2500000000000000,82.4549001483002
Emu Park,96,1435213800,2015-06-25T16:30:00,-23.3051600000,151.0710900000,0.4761000000000000,0.7600000000000000,7.1400000000000000,4.7060000000000000,21.2500000000000000,79.6548989904175
Emu Park,96,1435215600,2015-06-25T17:00:00,-23.3051200000,151.0711300000,0.4738000000000000,0.8500000000000000,8.3300000000000000,4.7060000000000000,21.1500000000000000,78.2548977926078
Emu Park,96,1435217400,2015-06-25T17:30:00,-23.3051000000,151.0712000000,0.5010000000000000,0.7900000000000000,7.6900000000000000,4.8780000000000000,21.2500000000000000,75.4548965548711
Emu Park,96,1435219200,2015-06-25T18:00:00,-23.3050900000,151.0713900000,0.4776000000000000,0.7800000000000000,8.3300000000000000,5.0000000000000000,21.3000000000000000,75.4548953969884
Emu Park,96,1435221000,2015-06-25T18:30:00,-23.3050700000,151.0715800000,0.4889000000000000,0.9100000000000000,7.6900000000000000,5.1280000000000000,21.2000000000000000,72.6548941991786
Emu Park,96,1435222800,2015-06-25T19:00:00,-23.3050600000,151.0717700000,0.5606000000000000,0.9800000000000000,7.6900000000000000,5.0000000000000000,21.1500000000000000,72.6548929614419
Emu Park,96,1435224600,2015-06-25T19:30:00,-23.3050700000,151.0718800000,0.6927000000000000,1.3200000000000000,7.6900000000000000,3.3900000000000000,21.0000000000000000,68.4548918035592
Emu Park,96,1435226400,2015-06-25T20:00:00,-23.3051500000,151.0719300000,0.7351000000000000,1.2600000000000000,3.7000000000000000,3.4780000000000000,20.9500000000000000,119.054890605749
Emu Park,96,1435228200,2015-06-25T20:30:00,-23.3052300000,151.0719900000,0.7028000000000000,1.0800000000000000,3.8500000000000000,3.5710000000000000,20.8500000000000000,123.254889368013
Emu Park,96,1435230000,2015-06-25T21:00:00,-23.3052500000,151.0719900000,0.6566000000000000,1.3000000000000000,3.7000000000000000,3.7040000000000000,20.8500000000000000,127.45488821013
Emu Park,96,1435231800,2015-06-25T21:30:00,-23.3052800000,151.0719900000,0.6480000000000000,1.2700000000000000,4.0000000000000000,3.6360000000000000,20.8500000000000000,117.65488701232
Emu Park,96,1435233600,2015-06-25T22:00:00,-23.3052800000,151.0719700000,0.6517000000000000,1.0800000000000000,7.6900000000000000,3.7380000000000000,20.8500000000000000,69.8548857745836
Emu Park,96,1435235400,2015-06-25T22:30:00,-23.3052800000,151.0719300000,0.6360000000000000,1.1300000000000000,8.3300000000000000,3.8100000000000000,20.8500000000000000,79.6548846167009
Emu Park,96,1435237200,2015-06-25T23:00:00,-23.3053500000,151.0718400000,0.6368000000000000,1.2400000000000000,9.0900000000000000,3.7380000000000000,20.8500000000000000,68.4548834188912
Emu Park,96,1435239000,2015-06-25T23:30:00,-23.3053200000,151.0716700000,0.6380000000000000,1.1900000000000000,7.6900000000000000,3.8460000000000000,20.8500000000000000,85.2548821811545
Emu Park,96,1435240800,2015-06-26T00:00:00,-23.3053500000,151.0714500000,0.6271000000000000,0.9600000000000000,4.5500000000000000,3.5400000000000000,20.8500000000000000,113.454881023272
Emu Park,96,1435242600,2015-06-26T00:30:00,-23.3054000000,151.0711300000,0.6156000000000000,1.0000000000000000,7.6900000000000000,3.4480000000000000,20.8500000000000000,74.054879825462
Emu Park,96,1435244400,2015-06-26T01:00:00,-23.3053300000,151.0710900000,0.6838000000000000,1.1200000000000000,7.6900000000000000,3.4190000000000000,20.8500000000000000,79.6548785877253
Emu Park,96,1435246200,2015-06-26T01:30:00,-23.3052600000,151.0710700000,0.7236000000000000,1.1800000000000000,7.6900000000000000,3.4480000000000000,20.8000000000000000,79.6548774298426
Emu Park,96,1435248000,2015-06-26T02:00:00,-23.3052600000,151.0710700000,0.6933000000000000,1.2200000000000000,4.3500000000000000,3.3900000000000000,20.8500000000000000,117.654876232033
Emu Park,96,1435249800,2015-06-26T02:30:00,-23.3052400000,151.0710500000,0.6537000000000000,1.0300000000000000,4.3500000000000000,3.4480000000000000,20.8500000000000000,117.654874994296
Emu Park,96,1435251600,2015-06-26T03:00:00,-23.3052400000,151.0710500000,0.6518000000000000,1.1300000000000000,4.3500000000000000,3.5400000000000000,20.8000000000000000,119.054873836413
Emu Park,96,1435253400,2015-06-26T03:30:00,-23.3052200000,151.0710900000,0.6799000000000000,1.2300000000000000,4.5500000000000000,3.5400000000000000,20.8000000000000000,112.054872638604
Emu Park,96,1435255200,2015-06-26T04:00:00,-99.9,-99.9,0.6724000000000000,1.2000000000000000,7.6900000000000000,3.5710000000000000,20.8000000000000000,79.654871400867
Emu Park,96,1435257000,2015-06-26T04:30:00,-23.3051600000,151.0711300000,0.6683000000000000,1.2300000000000000,4.5500000000000000,3.6700000000000000,20.8000000000000000,113.454870242984
Emu Park,96,1435258800,2015-06-26T05:00:00,-23.3050200000,151.0711700000,0.6682000000000000,1.0500000000000000,7.1400000000000000,3.6360000000000000,20.8000000000000000,69.8548690451745
Emu Park,96,1435260600,2015-06-26T05:30:00,-23.3049600000,151.0714500000,0.6398000000000000,1.2700000000000000,4.7600000000000000,3.6360000000000000,20.7500000000000000,104.954867807438
Emu Park,96,1435262400,2015-06-26T06:00:00,-23.3049800000,151.0716000000,0.6582000000000000,1.1100000000000000,7.1400000000000000,3.5090000000000000,20.7500000000000000,68.4548666495551
Emu Park,96,1435264200,2015-06-26T06:30:00,-23.3050500000,151.0719000000,0.6542000000000000,1.2600000000000000,4.7600000000000000,3.5090000000000000,20.7500000000000000,103.554865451745
Emu Park,96,1435266000,2015-06-26T07:00:00,-23.3051500000,151.0719900000,0.6847000000000000,1.2300000000000000,4.3500000000000000,3.4480000000000000,20.7500000000000000,110.654864214009
Emu Park,96,1435267800,2015-06-26T07:30:00,-23.3052100000,151.0720300000,0.6901000000000000,1.0700000000000000,4.7600000000000000,3.5400000000000000,20.7500000000000000,106.354863056126
Emu Park,96,1435269600,2015-06-26T08:00:00,-23.3052400000,151.0720100000,0.7008000000000000,1.2200000000000000,4.7600000000000000,3.4190000000000000,20.7500000000000000,106.354861858316
Emu Park,96,1435271400,2015-06-26T08:30:00,-23.3052500000,151.0720300000,0.6986000000000000,1.1100000000000000,5.0000000000000000,3.4780000000000000,20.7500000000000000,112.05486062058
Emu Park,96,1435273200,2015-06-26T09:00:00,-23.3052500000,151.0720800000,0.6888000000000000,1.3400000000000000,4.7600000000000000,3.5400000000000000,20.7500000000000000,110.654859462697
Emu Park,96,1435275000,2015-06-26T09:30:00,-23.3053100000,151.0720800000,0.7464000000000000,1.3000000000000000,5.2600000000000000,3.6040000000000000,20.7500000000000000,103.554858264887
Emu Park,96,1435276800,2015-06-26T10:00:00,-23.3053300000,151.0719700000,0.7345000000000000,1.1600000000000000,5.0000000000000000,3.6040000000000000,20.7500000000000000,107.75485702715
Emu Park,96,1435278600,2015-06-26T10:30:00,-23.3052800000,151.0719900000,0.7476000000000000,1.2900000000000000,4.7600000000000000,3.6360000000000000,20.7500000000000000,110.654855869268
Emu Park,96,1435280400,2015-06-26T11:00:00,-23.3053400000,151.0719300000,0.7784000000000000,1.5300000000000000,5.0000000000000000,3.8460000000000000,20.7500000000000000,109.154854671458
Emu Park,96,1435282200,2015-06-26T11:30:00,-23.3053100000,151.0716000000,0.7825000000000000,1.4600000000000000,4.7600000000000000,3.7380000000000000,20.7500000000000000,112.054853433721
Emu Park,96,1435284000,2015-06-26T12:00:00,-23.3054700000,151.0711700000,0.8001000000000000,1.3900000000000000,4.5500000000000000,3.7040000000000000,20.8000000000000000,117.654852275838
Emu Park,96,1435285800,2015-06-26T12:30:00,-23.3053600000,151.0710900000,0.8753000000000000,1.6800000000000000,5.0000000000000000,3.7380000000000000,20.8000000000000000,117.654851078029
Emu Park,96,1435287600,2015-06-26T13:00:00,-23.3053200000,151.0710700000,0.8553000000000000,1.5100000000000000,4.7600000000000000,3.8830000000000000,20.8000000000000000,114.854849840292
Emu Park,96,1435289400,2015-06-26T13:30:00,-23.3052700000,151.0710500000,0.8812000000000000,1.4400000000000000,4.7600000000000000,3.8460000000000000,20.8000000000000000,120.454848682409
Emu Park,96,1435291200,2015-06-26T14:00:00,-23.3052500000,151.0710900000,0.9357000000000000,1.7200000000000000,5.5600000000000000,3.8460000000000000,20.8500000000000000,102.1548474846
Emu Park,96,1435293000,2015-06-26T14:30:00,-23.3052400000,151.0710200000,0.9101000000000000,1.4100000000000000,5.0000000000000000,4.0000000000000000,20.8500000000000000,117.654846246863
Emu Park,96,1435294800,2015-06-26T15:00:00,-23.3051900000,151.0710200000,0.8753000000000000,1.4100000000000000,5.0000000000000000,3.9600000000000000,20.8500000000000000,109.15484508898
Emu Park,96,1435296600,2015-06-26T15:30:00,-23.3052000000,151.0710500000,0.8775000000000000,1.6000000000000000,5.5600000000000000,3.9220000000000000,20.8500000000000000,110.65484389117
Emu Park,96,1435298400,2015-06-26T16:00:00,-23.3052300000,151.0710700000,0.8699000000000000,1.3500000000000000,5.5600000000000000,3.8460000000000000,20.8000000000000000,110.654842653434
Emu Park,96,1435300200,2015-06-26T16:30:00,-23.3051800000,151.0710200000,0.8629000000000000,1.4900000000000000,5.8800000000000000,3.8460000000000000,20.8000000000000000,113.454841495551
Emu Park,96,1435302000,2015-06-26T17:00:00,-23.3051200000,151.0711300000,0.8654000000000000,1.5700000000000000,5.2600000000000000,3.9600000000000000,20.8000000000000000,110.654840297741
Emu Park,96,1435303800,2015-06-26T17:30:00,-23.3050900000,151.0711500000,0.8571000000000000,1.3800000000000000,5.0000000000000000,3.9220000000000000,20.8000000000000000,113.454839060005
Emu Park,96,1435305600,2015-06-26T18:00:00,-23.3050300000,151.0712000000,0.8907000000000000,1.4800000000000000,5.8800000000000000,4.0000000000000000,20.8000000000000000,106.354837902122
Emu Park,96,1435307400,2015-06-26T18:30:00,-23.3049400000,151.0713200000,1.0584000000000000,1.8700000000000000,6.2500000000000000,4.0000000000000000,20.8000000000000000,97.9548367043121
Emu Park,96,1435309200,2015-06-26T19:00:00,-23.3049100000,151.0715800000,1.1787000000000000,1.8700000000000000,5.8800000000000000,4.0400000000000000,20.7500000000000000,103.554835466575
Emu Park,96,1435311000,2015-06-26T19:30:00,-23.3049800000,151.0718400000,1.1869000000000000,2.0500000000000000,5.5600000000000000,4.2550000000000000,20.7500000000000000,112.054834308693
Emu Park,96,1435312800,2015-06-26T20:00:00,-23.3051000000,151.0719300000,1.1688000000000000,1.8600000000000000,5.8800000000000000,4.3010000000000000,20.7500000000000000,112.054833110883
Emu Park,96,1435314600,2015-06-26T20:30:00,-23.3051600000,151.0719900000,1.2163000000000000,2.3200000000000000,5.8800000000000000,4.3960000000000000,20.7500000000000000,109.154831873146
Emu Park,96,1435316400,2015-06-26T21:00:00,-23.3051800000,151.0719900000,1.1693000000000000,1.7300000000000000,6.2500000000000000,4.5980000000000000,20.7500000000000000,104.954830715264
Emu Park,96,1435318200,2015-06-26T21:30:00,-23.3052100000,151.0719900000,1.2066000000000000,1.9700000000000000,5.2600000000000000,4.4940000000000000,20.7500000000000000,112.054829517454
Emu Park,96,1435320000,2015-06-26T22:00:00,-23.3052300000,151.0720300000,1.1909000000000000,2.0000000000000000,6.2500000000000000,4.4940000000000000,20.7500000000000000,107.754828279717
Emu Park,96,1435321800,2015-06-26T22:30:00,-23.3052000000,151.0719900000,1.1228000000000000,1.8200000000000000,5.8800000000000000,4.3480000000000000,20.7500000000000000,109.154827121834
Emu Park,96,1435323600,2015-06-26T23:00:00,-23.3052000000,151.0719900000,1.2450000000000000,2.2200000000000000,6.6700000000000000,4.3960000000000000,20.7500000000000000,100.754825924025
Emu Park,96,1435325400,2015-06-26T23:30:00,-23.3051900000,151.0719700000,1.2793000000000000,2.1000000000000000,5.5600000000000000,4.3960000000000000,20.7500000000000000,113.454824686288
Emu Park,96,1435327200,2015-06-27T00:00:00,-23.3051100000,151.0716500000,1.3461000000000000,2.1200000000000000,5.8800000000000000,4.4440000000000000,20.7500000000000000,110.654823528405
Emu Park,96,1435329000,2015-06-27T00:30:00,-23.3050900000,151.0711300000,1.3671000000000000,2.2300000000000000,5.8800000000000000,4.5450000000000000,20.7500000000000000,113.454822330595
Emu Park,96,1435330800,2015-06-27T01:00:00,-23.3051700000,151.0710500000,1.4101000000000000,2.5300000000000000,6.2500000000000000,4.5450000000000000,20.7500000000000000,114.854821092859
Emu Park,96,1435332600,2015-06-27T01:30:00,-23.3052500000,151.0710500000,1.4566000000000000,2.7400000000000000,6.2500000000000000,4.5450000000000000,20.7500000000000000,109.154819934976
Emu Park,96,1435334400,2015-06-27T02:00:00,-23.3052300000,151.0710000000,1.4465000000000000,2.3600000000000000,6.2500000000000000,4.5450000000000000,20.7000000000000000,109.154818737166
Emu Park,96,1435336200,2015-06-27T02:30:00,-23.3052200000,151.0710500000,1.3759000000000000,2.2900000000000000,6.6700000000000000,4.5980000000000000,20.7000000000000000,104.95481749943
Emu Park,96,1435338000,2015-06-27T03:00:00,-23.3052100000,151.0710500000,1.4175000000000000,2.2900000000000000,5.8800000000000000,4.4440000000000000,20.7000000000000000,112.054816341547
Emu Park,96,1435339800,2015-06-27T03:30:00,-23.3051700000,151.0710200000,1.4009000000000000,2.2600000000000000,6.6700000000000000,4.4940000000000000,20.7000000000000000,107.754815143737
Emu Park,96,1435341600,2015-06-27T04:00:00,-99.9,-99.9,1.3624000000000000,2.4500000000000000,5.8800000000000000,4.3960000000000000,20.6500000000000000,109.154813906
Emu Park,96,1435343400,2015-06-27T04:30:00,-23.3051000000,151.0710700000,1.3271000000000000,2.3200000000000000,5.2600000000000000,4.3480000000000000,20.6500000000000000,113.454812748118
Emu Park,96,1435345200,2015-06-27T05:00:00,-23.3050600000,151.0710900000,1.3535000000000000,2.4400000000000000,6.2500000000000000,4.3010000000000000,20.6500000000000000,109.154811550308
Emu Park,96,1435347000,2015-06-27T05:30:00,-23.3050300000,151.0711700000,1.3587000000000000,2.4000000000000000,5.5600000000000000,4.3480000000000000,20.6500000000000000,112.054810312571
Emu Park,96,1435348800,2015-06-27T06:00:00,-23.3049300000,151.0712800000,1.2833000000000000,2.2800000000000000,6.6700000000000000,4.3960000000000000,20.6500000000000000,110.654809154689
Emu Park,96,1435350600,2015-06-27T06:30:00,-23.3048700000,151.0714700000,1.3458000000000000,2.5800000000000000,6.6700000000000000,4.4940000000000000,20.6000000000000000,106.354807956879
Emu Park,96,1435352400,2015-06-27T07:00:00,-23.3048800000,151.0716900000,1.2943000000000000,2.6500000000000000,6.2500000000000000,4.4940000000000000,20.6000000000000000,109.154806719142
Emu Park,96,1435354200,2015-06-27T07:30:00,-23.3049300000,151.0718200000,1.3558000000000000,2.1700000000000000,6.6700000000000000,4.4940000000000000,20.6000000000000000,110.654805561259
Emu Park,96,1435356000,2015-06-27T08:00:00,-23.3050000000,151.0718800000,1.2132000000000000,1.9500000000000000,6.2500000000000000,4.6510000000000000,20.6000000000000000,107.75480436345
Emu Park,96,1435357800,2015-06-27T08:30:00,-23.3050600000,151.0719700000,1.2808000000000000,2.3300000000000000,5.5600000000000000,4.5980000000000000,20.6000000000000000,107.754803125713
Emu Park,96,1435359600,2015-06-27T09:00:00,-23.3051200000,151.0719900000,1.2863000000000000,2.7000000000000000,6.6700000000000000,4.6510000000000000,20.6000000000000000,100.75480196783
Emu Park,96,1435361400,2015-06-27T09:30:00,-23.3051300000,151.0719900000,1.3723000000000000,2.4700000000000000,-99.9,-99.9,-99.9,-99.9
Hay Point,15,1434722400,2015-06-20T00:00:00,-99.9,-99.9,0.4907000000000000,1.0100000000000000,-99.9,-99.9,-99.9,-99.9
Hay Point,15,1434724200,2015-06-20T00:30:00,-21.2721700000,149.3114100000,0.5851000000000000,1.0000000000000000,3.0300000000000000,2.8990000000000000,21.9500000000000000,112.5000000000000000
Hay Point,15,1434726000,2015-06-20T01:00:00,-21.2721100000,149.3115400000,0.5770000000000000,0.9500000000000000,3.3300000000000000,2.9850000000000000,21.9500000000000000,118.1000000000000000
Hay Point,15,1434727800,2015-06-20T01:30:00,-21.2721000000,149.3115600000,0.5979000000000000,1.1400000000000000,3.5700000000000000,3.0080000000000000,21.9500000000000000,113.9000000000000000
Hay Point,15,1434729600,2015-06-20T02:00:00,-21.2721000000,149.3115200000,0.6038000000000000,1.0400000000000000,3.5700000000000000,3.1010000000000000,21.9000000000000000,129.4000000000000000
Hay Point,15,1434731400,2015-06-20T02:30:00,-21.2721000000,149.3115600000,0.6076000000000000,1.1200000000000000,3.5700000000000000,3.1250000000000000,21.9500000000000000,122.3000000000000000
Hay Point,15,1434733200,2015-06-20T03:00:00,-21.2721000000,149.3115400000,0.5765000000000000,1.1800000000000000,3.7000000000000000,3.1750000000000000,22.0000000000000000,119.5000000000000000
Hay Point,15,1434735000,2015-06-20T03:30:00,-21.2721000000,149.3115600000,0.5841000000000000,1.0800000000000000,3.8500000000000000,3.2000000000000000,21.9500000000000000,115.3000000000000000
Hay Point,15,1434736800,2015-06-20T04:00:00,-21.2720800000,149.3115400000,0.5623000000000000,0.9100000000000000,3.8500000000000000,3.2000000000000000,21.9500000000000000,115.3000000000000000
